Unnamed: 0,COURSE,UPC Code and Acronyms,Municipality_Course,Postal Code Course,Total Course
3977,22-23,330 EPSEM,Terrassa,8227.0,3.0
3978,22-23,330 EPSEM,Terrassa,8228.0,1.0
3979,22-23,330 EPSEM,Terrassa,8824.0,1.0
3980,22-23,330 EPSEM,Teruel,44003.0,1.0
3981,22-23,330 EPSEM,Tivissa,43746.0,1.0
3982,22-23,330 EPSEM,Tona,8551.0,1.0
3983,22-23,330 EPSEM,Torà,25750.0,1.0
3984,22-23,330 EPSEM,Tordera,8490.0,1.0
3985,22-23,330 EPSEM,Torrefeta ,25211.0,2.0
3986,22-23,330 EPSEM,Torrelles ,8629.0,2.0
3987,22-23,330 EPSEM,Tossa de M,17320.0,1.0
3988,22-23,330 EPSEM,Ullastrell,8231.0,1.0
3989,22-23,330 EPSEM,Vacarisses,8233.0,7.0
3990,22-23,330 EPSEM,Vallbona d,8785.0,1.0
3991,22-23,330 EPSEM,Vallirana,8759.0,1.0
3992,22-23,330 EPSEM,Vic,4500.0,1.0
3993,22-23,330 EPSEM,Vic,8500.0,9.0
3994,22-23,330 EPSEM,Vielha e M,25530.0,1.0
3995,22-23,330 EPSEM,Vilada,8613.0,1.0
3996,22-23,330 EPSEM,Viladecans,8840.0,8.0
3997,22-23,330 EPSEM,Viladecava,8232.0,4.0
3998,22-23,330 EPSEM,Viladrau,17406.0,1.0
3999,22-23,330 EPSEM,Vilafranca,8720.0,6.0
4000,22-23,330 EPSEM,Vilanova d,8788.0,8.0
4001,22-23,330 EPSEM,Vilanova d,25690.0,1.0
4002,22-23,330 EPSEM,Vila-seca,43480.0,1.0
4003,22-23,330 EPSEM,Yaiza,35580.0,1.0
4004,22-23,340 EPSEVG,Abrera,8630.0,1.0
4005,22-23,340 EPSEVG,Agramunt,25310.0,2.0
4006,22-23,340 EPSEVG,Alcampell,22560.0,1.0
4007,22-23,340 EPSEVG,Alcanar,43530.0,1.0
4008,22-23,340 EPSEVG,Alcúdia,7400.0,1.0
4009,22-23,340 EPSEVG,Alella,8328.0,1.0
4010,22-23,340 EPSEVG,Alforja,43365.0,1.0
4011,22-23,340 EPSEVG,Altafulla,43893.0,4.0
4012,22-23,340 EPSEVG,Ametlla de,8480.0,1.0
4013,22-23,340 EPSEVG,Badalona,8911.0,4.0
4014,22-23,340 EPSEVG,Badalona,8914.0,2.0
4015,22-23,340 EPSEVG,Badalona,8917.0,5.0
4016,22-23,340 EPSEVG,Balaguer,25600.0,1.0
4017,22-23,340 EPSEVG,Banyeres d,43711.0,4.0
4018,22-23,340 EPSEVG,Barberà de,8210.0,3.0
4019,22-23,340 EPSEVG,Barcelona,8001.0,3.0
4020,22-23,340 EPSEVG,Barcelona,8002.0,1.0
4021,22-23,340 EPSEVG,Barcelona,8003.0,3.0
4022,22-23,340 EPSEVG,Barcelona,8004.0,7.0
4023,22-23,340 EPSEVG,Barcelona,8005.0,7.0
4024,22-23,340 EPSEVG,Barcelona,8006.0,5.0
4025,22-23,340 EPSEVG,Barcelona,8007.0,1.0
4026,22-23,340 EPSEVG,Barcelona,8008.0,3.0
4027,22-23,340 EPSEVG,Barcelona,8009.0,5.0
4028,22-23,340 EPSEVG,Barcelona,8010.0,2.0
4029,22-23,340 EPSEVG,Barcelona,8011.0,3.0
4030,22-23,340 EPSEVG,Barcelona,8012.0,2.0
4031,22-23,340 EPSEVG,Barcelona,8013.0,9.0
4032,22-23,340 EPSEVG,Barcelona,8014.0,20.0
4033,22-23,340 EPSEVG,Barcelona,8015.0,6.0
4034,22-23,340 EPSEVG,Barcelona,8016.0,4.0
4035,22-23,340 EPSEVG,Barcelona,8017.0,5.0
4036,22-23,340 EPSEVG,Barcelona,8018.0,11.0
4037,22-23,340 EPSEVG,Barcelona,8019.0,4.0
4038,22-23,340 EPSEVG,Barcelona,8020.0,5.0
4039,22-23,340 EPSEVG,Barcelona,8021.0,3.0
4040,22-23,340 EPSEVG,Barcelona,8022.0,2.0
4041,22-23,340 EPSEVG,Barcelona,8023.0,6.0
4042,22-23,340 EPSEVG,Barcelona,8024.0,9.0
4043,22-23,340 EPSEVG,Barcelona,8025.0,9.0
4044,22-23,340 EPSEVG,Barcelona,8026.0,6.0
4045,22-23,340 EPSEVG,Barcelona,8027.0,14.0
4046,22-23,340 EPSEVG,Barcelona,8028.0,24.0
4047,22-23,340 EPSEVG,Barcelona,8029.0,6.0
4048,22-23,340 EPSEVG,Barcelona,8030.0,8.0
4049,22-23,340 EPSEVG,Barcelona,8031.0,9.0
4050,22-23,340 EPSEVG,Barcelona,8032.0,7.0
4051,22-23,340 EPSEVG,Barcelona,8033.0,3.0
4052,22-23,340 EPSEVG,Barcelona,8034.0,2.0
4053,22-23,340 EPSEVG,Barcelona,8035.0,6.0
4054,22-23,340 EPSEVG,Barcelona,8036.0,6.0
4055,22-23,340 EPSEVG,Barcelona,8037.0,3.0
4056,22-23,340 EPSEVG,Barcelona,8038.0,8.0
4057,22-23,340 EPSEVG,Barcelona,8041.0,9.0
4058,22-23,340 EPSEVG,Barcelona,8810.0,1.0
4059,22-23,340 EPSEVG,Barcelona,8811.0,1.0
4060,22-23,340 EPSEVG,Barcelona,8860.0,1.0
4061,22-23,340 EPSEVG,Barcelona,8901.0,1.0
4062,22-23,340 EPSEVG,Barcelona,8905.0,3.0
4063,22-23,340 EPSEVG,Barcelona,8906.0,1.0
4064,22-23,340 EPSEVG,Barcelona,43881.0,1.0
4065,22-23,340 EPSEVG,Begues,8859.0,9.0
4066,22-23,340 EPSEVG,Bellvei,43719.0,3.0
4067,22-23,340 EPSEVG,Berga,8600.0,1.0
4068,22-23,340 EPSEVG,Bescanó,17162.0,1.0
4069,22-23,340 EPSEVG,Blanes,17300.0,1.0
4070,22-23,340 EPSEVG,Bordils,17462.0,1.0
4071,22-23,340 EPSEVG,Calafell,43700.0,1.0
4072,22-23,340 EPSEVG,Calafell,43820.0,14.0
4073,22-23,340 EPSEVG,Calafell,43882.0,11.0
4074,22-23,340 EPSEVG,Calafell,43883.0,1.0
4075,22-23,340 EPSEVG,Calafell,48820.0,1.0
4076,22-23,340 EPSEVG,Caldes d'E,8393.0,2.0
4077,22-23,340 EPSEVG,Calella,8370.0,2.0
4078,22-23,340 EPSEVG,Cambados,36633.0,1.0
4079,22-23,340 EPSEVG,Cambrils,43850.0,2.0
4080,22-23,340 EPSEVG,Canet de M,8360.0,1.0
4081,22-23,340 EPSEVG,Cànoves i ,8445.0,1.0
4082,22-23,340 EPSEVG,Canyelles,8811.0,7.0
4083,22-23,340 EPSEVG,Cardedeu,8440.0,3.0
4084,22-23,340 EPSEVG,Castalla,8940.0,1.0
4085,22-23,340 EPSEVG,Castellar ,8211.0,3.0
4086,22-23,340 EPSEVG,Castellbis,8755.0,1.0
4087,22-23,340 EPSEVG,Castelldef,8860.0,52.0
4088,22-23,340 EPSEVG,Castellet ,8729.0,2.0
4089,22-23,340 EPSEVG,Castellolí,8719.0,1.0
4090,22-23,340 EPSEVG,Castellser,25334.0,1.0
4091,22-23,340 EPSEVG,Castellvel,43392.0,1.0
4092,22-23,340 EPSEVG,Castellví ,8732.0,2.0
4093,22-23,340 EPSEVG,Castellví ,8769.0,2.0
4094,22-23,340 EPSEVG,Cerdanyola,8290.0,4.0
4095,22-23,340 EPSEVG,Cervelló,8758.0,3.0
4096,22-23,340 EPSEVG,Cervera,25200.0,1.0
4097,22-23,340 EPSEVG,Corbera de,8757.0,1.0
4098,22-23,340 EPSEVG,Cornellà d,8940.0,23.0
4099,22-23,340 EPSEVG,Creixell,43839.0,4.0
4100,22-23,340 EPSEVG,Cubelles,8880.0,30.0
4101,22-23,340 EPSEVG,Cubelles,8889.0,1.0
4102,22-23,340 EPSEVG,Cunit,43881.0,23.0
4103,22-23,340 EPSEVG,Donostia,20013.0,1.0
4104,22-23,340 EPSEVG,El Catllar,43764.0,1.0
4105,22-23,340 EPSEVG,El Masnou,8320.0,1.0
4106,22-23,340 EPSEVG,El Papiol,8754.0,1.0
4107,22-23,340 EPSEVG,El Prat de,8820.0,37.0
4108,22-23,340 EPSEVG,El Vendrel,43700.0,24.0
4109,22-23,340 EPSEVG,El Vendrel,43880.0,5.0
4110,22-23,340 EPSEVG,Els Pallar,43151.0,4.0
4111,22-23,340 EPSEVG,Esparregue,8292.0,4.0
4112,22-23,340 EPSEVG,Esplugues ,8950.0,14.0
4113,22-23,340 EPSEVG,Figueres,17600.0,1.0
4114,22-23,340 EPSEVG,Fornells d,17458.0,3.0
4115,22-23,340 EPSEVG,Fraga,22529.0,1.0
4116,22-23,340 EPSEVG,Franqueses,8521.0,1.0
4117,22-23,340 EPSEVG,Gavà,8850.0,46.0
4118,22-23,340 EPSEVG,Gelida,8790.0,3.0
4119,22-23,340 EPSEVG,Getafe,28903.0,1.0
4120,22-23,340 EPSEVG,Girona,17001.0,1.0
4121,22-23,340 EPSEVG,Girona,17003.0,1.0
4122,22-23,340 EPSEVG,Girona,17005.0,1.0
4123,22-23,340 EPSEVG,Granollers,8401.0,1.0
4124,22-23,340 EPSEVG,Granollers,8402.0,1.0
4125,22-23,340 EPSEVG,Guissona,25210.0,2.0
4126,22-23,340 EPSEVG,Hospitalet,8901.0,19.0
4127,22-23,340 EPSEVG,Hospitalet,8902.0,8.0
4128,22-23,340 EPSEVG,Hospitalet,8903.0,5.0
4129,22-23,340 EPSEVG,Hospitalet,8904.0,2.0
4130,22-23,340 EPSEVG,Hospitalet,8905.0,12.0
4131,22-23,340 EPSEVG,Hospitalet,8906.0,10.0
4132,22-23,340 EPSEVG,Hospitalet,8907.0,18.0
4133,22-23,340 EPSEVG,Igualada,8700.0,7.0
4134,22-23,340 EPSEVG,Inca,7300.0,1.0
4135,22-23,340 EPSEVG,La Bisbal ,43717.0,3.0
4136,22-23,340 EPSEVG,La Canonja,43110.0,1.0
4137,22-23,340 EPSEVG,La Garriga,8530.0,5.0
4138,22-23,340 EPSEVG,La Llacuna,8779.0,1.0
4139,22-23,340 EPSEVG,La Llagost,8120.0,2.0
4140,22-23,340 EPSEVG,La Pobla d,25500.0,1.0
4141,22-23,340 EPSEVG,La Riera d,43762.0,2.0
4142,22-23,340 EPSEVG,La Selva d,43470.0,1.0
4143,22-23,340 EPSEVG,La Seu d'U,25700.0,1.0
4144,22-23,340 EPSEVG,L'Aldea,43896.0,1.0
4145,22-23,340 EPSEVG,L'Arboç,43720.0,3.0
4146,22-23,340 EPSEVG,León,24007.0,2.0
4147,22-23,340 EPSEVG,L'Espluga ,43440.0,2.0
4148,22-23,340 EPSEVG,Lleida,25001.0,2.0
4149,22-23,340 EPSEVG,Lleida,25004.0,1.0
4150,22-23,340 EPSEVG,Lleida,25006.0,1.0
4151,22-23,340 EPSEVG,Lleida,25008.0,1.0
4152,22-23,340 EPSEVG,Lliçà d'Am,8186.0,2.0
4153,22-23,340 EPSEVG,Llinars de,8450.0,2.0
4154,22-23,340 EPSEVG,Llorenç de,43712.0,2.0
4155,22-23,340 EPSEVG,Lloret de ,17310.0,1.0
4156,22-23,340 EPSEVG,Malgrat de,8380.0,1.0
4157,22-23,340 EPSEVG,Manresa,8240.0,1.0
4158,22-23,340 EPSEVG,Manresa,8241.0,2.0
4159,22-23,340 EPSEVG,Manresa,8243.0,1.0
4160,22-23,340 EPSEVG,Maó-Mahón,7712.0,1.0
4161,22-23,340 EPSEVG,Martorell,8760.0,6.0
4162,22-23,340 EPSEVG,Masquefa,8783.0,4.0
4163,22-23,340 EPSEVG,Massanes,17452.0,1.0
4164,22-23,340 EPSEVG,Mataró,8302.0,2.0
4165,22-23,340 EPSEVG,Mataró,8304.0,1.0
4166,22-23,340 EPSEVG,Mediona,8773.0,2.0
4167,22-23,340 EPSEVG,Molins de ,8750.0,1.0
4168,22-23,340 EPSEVG,Mollet de ,17752.0,1.0
4169,22-23,340 EPSEVG,Mollet del,8100.0,1.0
4170,22-23,340 EPSEVG,Montcada i,8110.0,5.0
4171,22-23,340 EPSEVG,Mont-roig ,43892.0,1.0
4172,22-23,340 EPSEVG,Móra d'Ebr,43740.0,1.0
4173,22-23,340 EPSEVG,Móra la No,43770.0,1.0
4174,22-23,340 EPSEVG,Olèrdola,8734.0,5.0
4175,22-23,340 EPSEVG,Olèrdola,8799.0,1.0
4176,22-23,340 EPSEVG,Olesa de M,8640.0,3.0
4177,22-23,340 EPSEVG,Olivella,8818.0,3.0
4178,22-23,340 EPSEVG,Pacs del P,8796.0,2.0
4179,22-23,340 EPSEVG,Pallejà,8780.0,1.0
4180,22-23,340 EPSEVG,Palma de M,7010.0,1.0
4181,22-23,340 EPSEVG,Parets del,8150.0,4.0
4182,22-23,340 EPSEVG,Piera,8784.0,2.0
4183,22-23,340 EPSEVG,Premià de ,8338.0,1.0
4184,22-23,340 EPSEVG,Puigdàlber,8797.0,2.0
4185,22-23,340 EPSEVG,Reus,43201.0,2.0
4186,22-23,340 EPSEVG,Reus,43202.0,3.0
4187,22-23,340 EPSEVG,Reus,43203.0,1.0
4188,22-23,340 EPSEVG,Reus,43204.0,3.0
4189,22-23,340 EPSEVG,Reus,43205.0,1.0
4190,22-23,340 EPSEVG,Reus,43206.0,2.0
4191,22-23,340 EPSEVG,Roda de Be,43883.0,1.0
4192,22-23,340 EPSEVG,Rodonyà,43812.0,1.0
4193,22-23,340 EPSEVG,Rubí,8191.0,2.0
4194,22-23,340 EPSEVG,Sabadell,8201.0,1.0
4195,22-23,340 EPSEVG,Sabadell,8203.0,1.0
4196,22-23,340 EPSEVG,Sabadell,8208.0,1.0
4197,22-23,340 EPSEVG,Sallent,8650.0,1.0
4198,22-23,340 EPSEVG,Salou,43840.0,2.0
4199,22-23,340 EPSEVG,Sant Adrià,8930.0,1.0
4200,22-23,340 EPSEVG,Sant Andre,8740.0,6.0
4201,22-23,340 EPSEVG,Sant Boi d,8830.0,18.0
4202,22-23,340 EPSEVG,Sant Clime,8849.0,11.0
4203,22-23,340 EPSEVG,Sant Cugat,8172.0,1.0
4204,22-23,340 EPSEVG,Sant Cugat,8173.0,2.0
4205,22-23,340 EPSEVG,Sant Cugat,8195.0,2.0
4206,22-23,340 EPSEVG,Sant Cugat,8197.0,1.0
4207,22-23,340 EPSEVG,Sant Cugat,8798.0,1.0
4208,22-23,340 EPSEVG,Sant Estev,8635.0,1.0
4209,22-23,340 EPSEVG,Sant Feliu,8980.0,11.0
4210,22-23,340 EPSEVG,Sant Hipòl,8512.0,1.0
4211,22-23,340 EPSEVG,Sant Jaume,43713.0,3.0
4212,22-23,340 EPSEVG,Sant Joan ,8970.0,3.0
4213,22-23,340 EPSEVG,Sant Just ,8960.0,3.0
4214,22-23,340 EPSEVG,Sant Llore,8971.0,1.0
4215,22-23,340 EPSEVG,Sant Martí,8731.0,2.0
4216,22-23,340 EPSEVG,Sant Pere ,8810.0,19.0
4217,22-23,340 EPSEVG,Sant Pere ,8812.0,28.0
4218,22-23,340 EPSEVG,Sant Quint,8777.0,2.0
4219,22-23,340 EPSEVG,Sant Sadur,8770.0,9.0
4220,22-23,340 EPSEVG,Sant Vicen,8620.0,4.0
4221,22-23,340 EPSEVG,Santa Colo,8690.0,5.0
4222,22-23,340 EPSEVG,Santa Colo,8921.0,1.0
4223,22-23,340 EPSEVG,Santa Colo,8922.0,2.0
4224,22-23,340 EPSEVG,Santa Colo,43420.0,1.0
4225,22-23,340 EPSEVG,Santa Eugè,8507.0,1.0
4226,22-23,340 EPSEVG,Santa Eulà,8187.0,3.0
4227,22-23,340 EPSEVG,Santa Marg,8710.0,3.0
4228,22-23,340 EPSEVG,Santa Marg,8730.0,12.0
4229,22-23,340 EPSEVG,Santa Oliv,43710.0,4.0
4230,22-23,340 EPSEVG,Santa Perp,8130.0,1.0
4231,22-23,340 EPSEVG,Sencelles,7140.0,1.0
4232,22-23,340 EPSEVG,Sense Info,99999.0,3.0
4233,22-23,340 EPSEVG,Sitges,8810.0,1.0
4234,22-23,340 EPSEVG,Sitges,8860.0,1.0
4235,22-23,340 EPSEVG,Sitges,8870.0,30.0
4236,22-23,340 EPSEVG,Subirats,8739.0,3.0
4237,22-23,340 EPSEVG,Súria,8260.0,1.0
4238,22-23,340 EPSEVG,Tarragona,43002.0,6.0
4239,22-23,340 EPSEVG,Tarragona,43003.0,2.0
4240,22-23,340 EPSEVG,Tarragona,43004.0,1.0
4241,22-23,340 EPSEVG,Tarragona,43005.0,2.0
4242,22-23,340 EPSEVG,Tarragona,43006.0,2.0
4243,22-23,340 EPSEVG,Tarragona,43007.0,3.0
4244,22-23,340 EPSEVG,Tarragona,43008.0,1.0
4245,22-23,340 EPSEVG,Tarragona,43100.0,1.0
4246,22-23,340 EPSEVG,Teià,8329.0,3.0
4247,22-23,340 EPSEVG,Terrassa,8222.0,1.0
4248,22-23,340 EPSEVG,Terrassa,8226.0,1.0
4249,22-23,340 EPSEVG,Tivenys,43511.0,1.0
4250,22-23,340 EPSEVG,Tordera,8490.0,1.0
4251,22-23,340 EPSEVG,Torelló,8570.0,1.0
4252,22-23,340 EPSEVG,Torredemba,43830.0,4.0
4253,22-23,340 EPSEVG,Torrelavit,8775.0,1.0
4254,22-23,340 EPSEVG,Torrelles ,8629.0,4.0
4255,22-23,340 EPSEVG,Torrelles ,8737.0,1.0
4256,22-23,340 EPSEVG,Tortosa,43500.0,2.0
4257,22-23,340 EPSEVG,Vallirana,8759.0,8.0
4258,22-23,340 EPSEVG,Valls,43800.0,1.0
4259,22-23,340 EPSEVG,Vandellòs ,43890.0,4.0
4260,22-23,340 EPSEVG,Vic,8500.0,2.0
4261,22-23,340 EPSEVG,Vidreres,17411.0,1.0
4262,22-23,340 EPSEVG,Vigo,36390.0,1.0
4263,22-23,340 EPSEVG,Viladecans,8840.0,58.0
4264,22-23,340 EPSEVG,Viladecans,8850.0,1.0
4265,22-23,340 EPSEVG,Vilafranca,8720.0,49.0
4266,22-23,340 EPSEVG,Vilanova d,8788.0,3.0
4267,22-23,340 EPSEVG,Vilanova i,8140.0,1.0
4268,22-23,340 EPSEVG,Vilanova i,8800.0,253.0
4269,22-23,340 EPSEVG,Vilanova i,8880.0,1.0
4270,22-23,340 EPSEVG,Vila-seca,43480.0,2.0
4271,22-23,340 EPSEVG,Vilassar d,8340.0,2.0
4272,22-23,340 EPSEVG,Vilobí del,8735.0,1.0
4273,22-23,340 EPSEVG,Vinaròs,12500.0,1.0
4274,22-23,370 FOOT,Aielo de M,46812.0,1.0
4275,22-23,370 FOOT,Alcanar,43530.0,2.0
4276,22-23,370 FOOT,Alpicat,25110.0,1.0
4277,22-23,370 FOOT,Ametlla de,8480.0,2.0
4278,22-23,370 FOOT,Amposta,43870.0,1.0
4279,22-23,370 FOOT,Avinyó,8279.0,1.0
4280,22-23,370 FOOT,Badalona,8911.0,1.0
4281,22-23,370 FOOT,Badalona,8912.0,1.0
4282,22-23,370 FOOT,Badalona,8913.0,2.0
4283,22-23,370 FOOT,Badalona,8914.0,1.0
4284,22-23,370 FOOT,Badalona,8915.0,3.0
4285,22-23,370 FOOT,Badalona,8917.0,3.0
4286,22-23,370 FOOT,Badalona,8918.0,1.0
4287,22-23,370 FOOT,Banyoles,17820.0,1.0
4288,22-23,370 FOOT,Barberà de,8210.0,2.0
4289,22-23,370 FOOT,Barcelona,8001.0,3.0
4290,22-23,370 FOOT,Barcelona,8004.0,6.0
4291,22-23,370 FOOT,Barcelona,8005.0,1.0
4292,22-23,370 FOOT,Barcelona,8006.0,4.0
4293,22-23,370 FOOT,Barcelona,8009.0,1.0
4294,22-23,370 FOOT,Barcelona,8012.0,2.0
4295,22-23,370 FOOT,Barcelona,8014.0,5.0
4296,22-23,370 FOOT,Barcelona,8015.0,5.0
4297,22-23,370 FOOT,Barcelona,8016.0,5.0
4298,22-23,370 FOOT,Barcelona,8018.0,2.0
4299,22-23,370 FOOT,Barcelona,8019.0,1.0
4300,22-23,370 FOOT,Barcelona,8020.0,3.0
4301,22-23,370 FOOT,Barcelona,8022.0,1.0
4302,22-23,370 FOOT,Barcelona,8024.0,2.0
4303,22-23,370 FOOT,Barcelona,8025.0,3.0
4304,22-23,370 FOOT,Barcelona,8027.0,6.0
4305,22-23,370 FOOT,Barcelona,8028.0,1.0
4306,22-23,370 FOOT,Barcelona,8029.0,6.0
4307,22-23,370 FOOT,Barcelona,8030.0,4.0
4308,22-23,370 FOOT,Barcelona,8031.0,5.0
4309,22-23,370 FOOT,Barcelona,8032.0,3.0
4310,22-23,370 FOOT,Barcelona,8033.0,3.0
4311,22-23,370 FOOT,Barcelona,8035.0,2.0
4312,22-23,370 FOOT,Barcelona,8038.0,2.0
4313,22-23,370 FOOT,Barcelona,8042.0,1.0
4314,22-23,370 FOOT,Barcelona,8226.0,1.0
4315,22-23,370 FOOT,Barcelona,8905.0,1.0
4316,22-23,370 FOOT,Blanes,17300.0,1.0
4317,22-23,370 FOOT,Cabrils,8348.0,2.0
4318,22-23,370 FOOT,Calaf,8280.0,1.0
4319,22-23,370 FOOT,Caldes de ,8140.0,1.0
4320,22-23,370 FOOT,Calella,8370.0,1.0
4321,22-23,370 FOOT,Canovelles,8420.0,2.0
4322,22-23,370 FOOT,Cardedeu,8440.0,1.0
4323,22-23,370 FOOT,Cascante,31520.0,1.0
4324,22-23,370 FOOT,Castellar ,8211.0,1.0
4325,22-23,370 FOOT,Castellbis,8755.0,4.0
4326,22-23,370 FOOT,Castelldef,8860.0,3.0
4327,22-23,370 FOOT,Castell-Pl,17250.0,1.0
4328,22-23,370 FOOT,Castellvel,43392.0,1.0
4329,22-23,370 FOOT,Castellví ,8732.0,1.0
4330,22-23,370 FOOT,Centelles,8540.0,1.0
4331,22-23,370 FOOT,Cerdanyola,8290.0,9.0
4332,22-23,370 FOOT,Cervera,25200.0,1.0
4333,22-23,370 FOOT,Collbató,8293.0,1.0
4334,22-23,370 FOOT,Corbera de,8757.0,1.0
4335,22-23,370 FOOT,Cornellà d,8940.0,4.0
4336,22-23,370 FOOT,Cubelles,8880.0,1.0
4337,22-23,370 FOOT,Eivissa,7800.0,1.0
4338,22-23,370 FOOT,El Palau d,25243.0,1.0
4339,22-23,370 FOOT,El Prat de,8820.0,1.0
4340,22-23,370 FOOT,El Vendrel,43700.0,1.0
4341,22-23,370 FOOT,Esplugues ,8950.0,1.0
4342,22-23,370 FOOT,Folguerole,8519.0,1.0
4343,22-23,370 FOOT,Granollers,8401.0,1.0
4344,22-23,370 FOOT,Granollers,8402.0,5.0
4345,22-23,370 FOOT,Granollers,8403.0,2.0
4346,22-23,370 FOOT,Hospitalet,8901.0,1.0
4347,22-23,370 FOOT,Hospitalet,8902.0,2.0
4348,22-23,370 FOOT,Hospitalet,8904.0,2.0
4349,22-23,370 FOOT,Hospitalet,8905.0,3.0
4350,22-23,370 FOOT,Hospitalet,8906.0,4.0
4351,22-23,370 FOOT,Hospitalet,8907.0,1.0
4352,22-23,370 FOOT,La Llagost,8120.0,1.0
4353,22-23,370 FOOT,L'Aleixar,43381.0,1.0
4354,22-23,370 FOOT,L'Arboç,43720.0,1.0
4355,22-23,370 FOOT,Llinars de,8450.0,1.0
4356,22-23,370 FOOT,Llorenç de,43712.0,1.0
4357,22-23,370 FOOT,Manlleu,8560.0,4.0
4358,22-23,370 FOOT,Manresa,8241.0,2.0
4359,22-23,370 FOOT,Manresa,8242.0,2.0
4360,22-23,370 FOOT,Manresa,8243.0,2.0
4361,22-23,370 FOOT,Martorell,8760.0,1.0
4362,22-23,370 FOOT,Martorelle,8107.0,1.0
4363,22-23,370 FOOT,Mataró,8303.0,1.0
4364,22-23,370 FOOT,Mataró,8304.0,3.0
4365,22-23,370 FOOT,Moià,8180.0,1.0
4366,22-23,370 FOOT,Molins de ,8750.0,2.0
4367,22-23,370 FOOT,Mollet del,8100.0,5.0
4368,22-23,370 FOOT,Montblanc,43400.0,1.0
4369,22-23,370 FOOT,Montgat,8390.0,1.0
4370,22-23,370 FOOT,Montmeló,8160.0,1.0
4371,22-23,370 FOOT,Montornès ,8170.0,1.0
4372,22-23,370 FOOT,Navarcles,8270.0,1.0
4373,22-23,370 FOOT,Olesa de B,8795.0,1.0
4374,22-23,370 FOOT,Olesa de M,8640.0,1.0
4375,22-23,370 FOOT,Orihuela,3189.0,1.0
4376,22-23,370 FOOT,Palau-soli,8184.0,2.0
4377,22-23,370 FOOT,Premià de ,8330.0,1.0
4378,22-23,370 FOOT,Puigcerdà,17520.0,1.0
4379,22-23,370 FOOT,Puig-reig,8692.0,1.0
4380,22-23,370 FOOT,Ripollet,8291.0,3.0
4381,22-23,370 FOOT,Rubí,8191.0,9.0
4382,22-23,370 FOOT,Sabadell,8202.0,2.0
4383,22-23,370 FOOT,Sabadell,8203.0,2.0
4384,22-23,370 FOOT,Sabadell,8204.0,1.0
4385,22-23,370 FOOT,Sabadell,8205.0,1.0
4386,22-23,370 FOOT,Sabadell,8206.0,1.0
4387,22-23,370 FOOT,Sant Adrià,8930.0,4.0
4388,22-23,370 FOOT,Sant Andre,8740.0,2.0
4389,22-23,370 FOOT,Sant Boi d,8830.0,6.0
4390,22-23,370 FOOT,Sant Carle,43540.0,1.0
4391,22-23,370 FOOT,Sant Cugat,8172.0,2.0
4392,22-23,370 FOOT,Sant Cugat,8173.0,2.0
4393,22-23,370 FOOT,Sant Cugat,8197.0,1.0
4394,22-23,370 FOOT,Sant Feliu,8980.0,6.0
4395,22-23,370 FOOT,Sant Fost ,8105.0,1.0
4396,22-23,370 FOOT,Sant Fruit,8272.0,1.0
4397,22-23,370 FOOT,Sant Jaume,43877.0,1.0
4398,22-23,370 FOOT,Sant Joan ,8250.0,2.0
4399,22-23,370 FOOT,Sant Joan ,8970.0,1.0
4400,22-23,370 FOOT,Sant Josep,7829.0,1.0
4401,22-23,370 FOOT,Sant Just ,8960.0,1.0
4402,22-23,370 FOOT,Sant Llore,8212.0,1.0
4403,22-23,370 FOOT,Sant Pere ,8810.0,1.0
4404,22-23,370 FOOT,Sant Pere ,8812.0,1.0
4405,22-23,370 FOOT,Sant Quirz,8192.0,2.0
4406,22-23,370 FOOT,Sant Sadur,8770.0,1.0
4407,22-23,370 FOOT,Sant Vicen,8620.0,1.0
4408,22-23,370 FOOT,Santa Colo,8690.0,1.0
4409,22-23,370 FOOT,Santa Colo,8917.0,1.0
4410,22-23,370 FOOT,Santa Colo,8921.0,2.0
4411,22-23,370 FOOT,Santa Colo,8922.0,2.0
4412,22-23,370 FOOT,Santa Colo,8923.0,2.0
4413,22-23,370 FOOT,Santa Perp,8130.0,1.0
4414,22-23,370 FOOT,Súria,8260.0,1.0
4415,22-23,370 FOOT,Tavertet,8225.0,1.0
4416,22-23,370 FOOT,Terrassa,8030.0,1.0
4417,22-23,370 FOOT,Terrassa,8211.0,1.0
4418,22-23,370 FOOT,Terrassa,8221.0,4.0
4419,22-23,370 FOOT,Terrassa,8222.0,41.0
4420,22-23,370 FOOT,Terrassa,8223.0,5.0
4421,22-23,370 FOOT,Terrassa,8224.0,3.0
4422,22-23,370 FOOT,Terrassa,8225.0,10.0
4423,22-23,370 FOOT,Terrassa,8226.0,9.0
4424,22-23,370 FOOT,Terrassa,8227.0,3.0
4425,22-23,370 FOOT,Terrassa,8228.0,3.0
4426,22-23,370 FOOT,Terrassa,43203.0,1.0
4427,22-23,370 FOOT,Terrassa,43830.0,1.0
4428,22-23,370 FOOT,Tordera,8490.0,1.0
4429,22-23,370 FOOT,Torredemba,43830.0,1.0
4430,22-23,370 FOOT,Torroella ,17257.0,1.0
4431,22-23,370 FOOT,Torroella ,17258.0,1.0
4432,22-23,370 FOOT,Vacarisses,8233.0,1.0
4433,22-23,370 FOOT,Vallbona d,8785.0,1.0
4434,22-23,370 FOOT,Vallirana,8759.0,1.0
4435,22-23,370 FOOT,Vic,8500.0,1.0
